model,region,year,area,lai,tas,pr,gpp,pct_growth_gpp
ACCESS-ESM1-5,Senegal,1940,139899897856.0,14696226448.06379,28.51260296370172,-0.9905204801104686,0.1156149045003978,0.3370892608819389
ACCESS-ESM1-5,Senegal,1941,139899897856.0,14043945688.362032,28.36872663988389,-1.0714791994076687,0.09099424344763907,-0.23946863389287154
ACCESS-ESM1-5,Senegal,1942,139899897856.0,13289940756.425545,28.77937053757386,-1.0944010804226623,0.07946818148312983,-0.13543953706966416
ACCESS-ESM1-5,Senegal,1943,139899897856.0,13840580703.163746,28.415289508050787,-1.3529226295481243,0.08472638350417112,0.06407033808059337
ACCESS-ESM1-5,Senegal,1944,139899897856.0,13681834942.190197,28.614341605719847,-1.3101170012065333,0.08069279950015387,-0.04877770093936862
ACCESS-ESM1-5,Senegal,1945,139899897856.0,19014281519.021645,28.510720658212577,-0.878217467238561,0.18009668549642074,0.8028445025577218
ACCESS-ESM1-5,Senegal,1946,139899897856.0,15470741320.342962,28.50354728129482,-0.8867250221037302,0.11618352723923563,-0.4383227761002766
ACCESS-ESM1-5,Senegal,1947,139899897856.0,12762327642.532066,28.932010487932985,-1.1755079393947387,0.06140863963756064,-0.6376205362640492
ACCESS-ESM1-5,Senegal,1948,139899897856.0,13367664091.578033,28.74380379678433,-0.5282626914133838,0.12595326942852472,0.7183604246442683
ACCESS-ESM1-5,Senegal,1949,139899897856.0,15529410604.819527,28.31026196808309,-0.816942125581007,0.20149140752608016,0.46983577731904913
ACCESS-ESM1-5,Senegal,1950,139899897856.0,14584367258.932255,28.934212507470015,-0.9554445032746021,0.12483502882551244,-0.4787536416832896
ACCESS-ESM1-5,Senegal,1951,139899897856.0,12600455831.261194,28.140918703339537,-1.3326274450293016,0.07023136508462616,-0.5751980889183432
ACCESS-ESM1-5,Senegal,1952,139899897856.0,12550425993.792393,28.50689969660187,-1.329281666482611,0.0607640390644493,-0.14479685609215798
ACCESS-ESM1-5,Senegal,1953,139899897856.0,13074255508.69722,28.98593214311066,-1.0877677396967376,0.07441223361874114,0.2026222074480235
ACCESS-ESM1-5,Senegal,1954,139899897856.0,15286447399.178913,28.955527545800148,-0.8907371975153403,0.13009334562933944,0.558631877407159
ACCESS-ESM1-5,Senegal,1955,139899897856.0,15862796116.84552,28.35779205813371,-0.8353687118023634,0.16187518343692547,0.21857332956580477
ACCESS-ESM1-5,Senegal,1956,139899897856.0,14043041766.86655,28.78864283335083,-0.8601531952596901,0.11998881891042001,-0.2994270029598274
ACCESS-ESM1-5,Senegal,1957,139899897856.0,13227447834.682173,28.730297687611078,-0.9004420099669791,0.10842569847579969,-0.10133343097575453
ACCESS-ESM1-5,Senegal,1958,139899897856.0,13651239805.257416,28.048777375329948,-0.9787747464260647,0.1140554801507026,0.050619866279994596
ACCESS-ESM1-5,Senegal,1959,139899897856.0,15596310477.967506,29.113838140018863,-0.9836528490128835,0.1318350529391249,0.14486654424190215
ACCESS-ESM1-5,Senegal,1960,139899897856.0,13214593241.898083,28.826527560565456,-1.329832394210309,0.07729093565028235,-0.5339748554856163
ACCESS-ESM1-5,Senegal,1961,139899897856.0,12900841982.650291,28.11912083042209,-1.182268671268823,0.07696354374597683,-0.004244834862270341
ACCESS-ESM1-5,Senegal,1962,139899897856.0,14366121910.13845,28.547851415021547,-1.0556615528468813,0.10586453917180907,0.3188284926261007
ACCESS-ESM1-5,Senegal,1963,139899897856.0,14321813244.977425,28.75539739275305,-1.0334298252157441,0.10104381726259902,-0.04660608747323858
ACCESS-ESM1-5,Senegal,1964,139899897856.0,17028288331.046648,28.517105318888753,-0.7953246931231208,0.1672535199675209,0.5039564878849592
ACCESS-ESM1-5,Senegal,1965,139899897856.0,13452360377.785273,28.055112265261844,-1.349415024865554,0.0845596452261181,-0.6820535989057173
ACCESS-ESM1-5,Senegal,1966,139899897856.0,13483215857.859282,28.062046931889498,-1.1500196099350501,0.08115479264329219,-0.04109879474103062
ACCESS-ESM1-5,Senegal,1967,139899897856.0,13471545233.123615,28.70705658328136,-0.85435769304358,0.09970108893290709,0.20581824771975832
ACCESS-ESM1-5,Senegal,1968,139899897856.0,12276587940.333855,28.630534750161818,-1.654057441938988,0.06342398010730856,-0.4523345739421494
ACCESS-ESM1-5,Senegal,1969,139899897856.0,14887475403.406246,28.674204229599788,-0.9598481179319692,0.12376057722525219,0.6685068452621672
ACCESS-ESM1-5,Senegal,1970,139899897856.0,12850411053.422297,28.44837651245584,-1.7222775544760938,0.06340672613391973,-0.6687789240671598
ACCESS-ESM1-5,Senegal,1971,139899897856.0,13087595701.338203,28.33053389675158,-1.0771928113379674,0.08170917291006818,0.25359632482820116
ACCESS-ESM1-5,Senegal,1972,139899897856.0,15509348047.86377,28.18017497951972,-0.9006150969820448,0.1396111248581569,0.5356946070295623
ACCESS-ESM1-5,Senegal,1973,139899897856.0,16639447374.170813,28.466486072226353,-0.816541611824585,0.18249977897766043,0.26788808382637463
ACCESS-ESM1-5,Senegal,1974,139899897856.0,15108716156.979317,28.44400451599781,-1.2869310922998125,0.14109968930541508,-0.2572823050301867
ACCESS-ESM1-5,Senegal,1975,139899897856.0,14538811689.38152,28.05745259329959,-0.8813695116599222,0.13782662221115058,-0.02347012242474289
ACCESS-ESM1-5,Senegal,1976,139899897856.0,12980121942.815615,28.43593890195794,-1.236741829344475,0.09606458029446174,-0.36097585778598007
ACCESS-ESM1-5,Senegal,1977,139899897856.0,12836987284.703392,28.75475285656595,-1.0958588537650693,0.07751300054869523,-0.21457500539315966
ACCESS-ESM1-5,Senegal,1978,139899897856.0,15115791002.027615,28.47985795048816,-1.036206701916812,0.12683006279612155,0.49240243089319424
ACCESS-ESM1-5,Senegal,1979,139899897856.0,13841242674.201231,28.47084843841961,-1.2167174638837854,0.08922361595795889,-0.35170234476260775
ACCESS-ESM1-5,Senegal,1980,139899897856.0,13370860029.796684,28.487230572149983,-0.9769678797067256,0.09358643099613823,0.04773964754767812
ACCESS-ESM1-5,Senegal,1981,139899897856.0,12808035082.344265,28.332714548654867,-1.1193653814418798,0.0889723667654502,-0.05055956924470362
ACCESS-ESM1-5,Senegal,1982,139899897856.0,14086883857.86991,28.66017087124724,-1.0195755208610644,0.1120516161373996,0.2306337877621396
ACCESS-ESM1-5,Senegal,1983,139899897856.0,15537298100.461727,28.391532422281408,-0.6791770368472809,0.1583999235828795,0.3461633734467613
ACCESS-ESM1-5,Senegal,1984,139899897856.0,14580714551.179462,27.92785478182625,-1.152211111280836,0.12504506614282748,-0.23644879547898645
ACCESS-ESM1-5,Senegal,1985,139899897856.0,16792754970.045979,28.344980929387617,-1.0198613817225848,0.15419400063775002,0.2095373525324764
ACCESS-ESM1-5,Senegal,1986,139899897856.0,13445346369.975449,28.34472407788555,-1.1034906829101399,0.07966142410462722,-0.6604260991223743
ACCESS-ESM1-5,Senegal,1987,139899897856.0,12446375740.618269,28.500552236586998,-1.581099382873152,0.06235230202411995,-0.2449848624392157
ACCESS-ESM1-5,Senegal,1988,139899897856.0,22604085581.742317,28.382869058327667,-0.5245141327944096,0.28432515996692453,1.5173179202495328
ACCESS-ESM1-5,Senegal,1989,139899897856.0,18798198590.012955,29.006742722191817,-0.9412861043565168,0.17600668716170967,-0.47959652313698764
ACCESS-ESM1-5,Senegal,1990,139899897856.0,17635204786.214314,28.884853603401858,-0.8551056010917162,0.18560959985229142,0.05312355280324388
ACCESS-ESM1-5,Senegal,1991,139899897856.0,18973053927.674454,28.6641887257272,-0.721378803566987,0.20023493094469605,0.07584578954786814
ACCESS-ESM1-5,Senegal,1992,139899897856.0,17680766880.11104,28.80998219486893,-0.9033649779962843,0.17418003901557794,-0.13940186064414184
ACCESS-ESM1-5,Senegal,1993,139899897856.0,15536846084.345036,28.26437367736665,-0.9931740927810925,0.146306306884409,-0.17438705490565565
ACCESS-ESM1-5,Senegal,1994,139899897856.0,14964115858.514715,28.515094921447535,-0.9661593086176524,0.13944884872407415,-0.048004558148334375
ACCESS-ESM1-5,Senegal,1995,139899897856.0,12316718983.212475,28.585118335763088,-1.217972958504728,0.07189720557096888,-0.6624604597287742
ACCESS-ESM1-5,Senegal,1996,139899897856.0,19421651504.367798,28.531885434144282,-0.7717836226830698,0.2299331830680493,1.1625513598401265
ACCESS-ESM1-5,Senegal,1997,139899897856.0,16278968568.128029,28.451339041947453,-1.0384682840815018,0.15562328913712115,-0.39035048465553746
ACCESS-ESM1-5,Senegal,1998,139899897856.0,14622908090.162199,28.22896400207168,-1.101014898009194,0.13626617780391043,-0.13282811099187186
ACCESS-ESM1-5,Senegal,1999,139899897856.0,13582315869.5554,28.49932540668663,-1.462569401276122,0.11006685864077984,-0.2135221756917216
ACCESS-ESM1-5,Senegal,2000,139899897856.0,17334447655.482193,28.508384060445422,-0.6290054685753912,0.2253141894455058,0.7164078387050978
ACCESS-ESM1-5,Senegal,2001,139899897856.0,15957577280.696903,28.74918580638064,-0.9901794610116473,0.17535091406786368,-0.25070663629174006
ACCESS-ESM1-5,Senegal,2002,139899897856.0,15825841941.25127,28.59859273135181,-1.1548606962048438,0.1435792996217508,-0.19990169622069764
ACCESS-ESM1-5,Senegal,2003,139899897856.0,13422913541.982334,28.893739048278885,-1.067842185858907,0.09057698574696,-0.46068733284390584
ACCESS-ESM1-5,Senegal,2004,139899897856.0,15304526732.151619,28.69695085685455,-0.7810104043633119,0.15479068767239168,0.5358736418637264
ACCESS-ESM1-5,Senegal,2005,139899897856.0,16369806850.125546,28.431631011397126,-1.0277924826568836,0.18893542769944946,0.19933150210828465
ACCESS-ESM1-5,Senegal,2006,139899897856.0,19317454223.815956,28.865329262553267,-0.8086952310341489,0.22170937862580214,0.1599621146569017
ACCESS-ESM1-5,Senegal,2007,139899897856.0,14874331800.03702,28.7586161825017,-0.9840815582250042,0.12696308371257375,-0.5574710541816219
ACCESS-ESM1-5,Senegal,2008,139899897856.0,20119234939.374504,28.975773299562164,-0.7391028928562108,0.22891132418066093,0.58943833313437
ACCESS-ESM1-5,Senegal,2009,139899897856.0,15609926634.506031,29.079089705706668,-1.0089329297741816,0.13588207397934945,-0.5215472914172652
ACCESS-ESM1-5,Senegal,2010,139899897856.0,16299170139.799698,28.811808356402935,-1.0391995662849298,0.16007001450583838,0.16382390368875566
ACCESS-ESM1-5,Senegal,2011,139899897856.0,21543846748.13881,28.872395907127547,-0.7081456734599454,0.2657192057443609,0.5068288235422838
ACCESS-ESM1-5,Senegal,2012,139899897856.0,22470914643.533997,29.269656304730127,-0.6371661673139843,0.2891781885654552,0.08460293381950801
ACCESS-ESM1-5,Senegal,2013,139899897856.0,18225619779.87005,28.867513436202294,-0.7723625955116329,0.21976577423296123,-0.27448075092311486
ACCESS-ESM1-5,Senegal,2014,139899897856.0,15065389422.95705,29.02567877194743,-0.8467985313231278,0.1661169675579138,-0.27987015255055203
ACCESS-ESM1-5,Serbia,1850,62770176000.0,100353817050.19038,10.730036708057197,0.8931280553999743,2.811359629767921,
ACCESS-ESM1-5,Serbia,1851,62770176000.0,104554084421.75235,10.765857774739297,0.8366010438454977,2.8615417744690332,0.017692341225463926
ACCESS-ESM1-5,Serbia,1852,62770176000.0,121435346192.39294,9.585966984845136,0.9721631576022464,3.253128673931404,0.12825664061362452
ACCESS-ESM1-5,Serbia,1853,62770176000.0,133991732195.71838,9.76314123105955,0.9075835491708889,3.5540761014899136,0.08847794024032063
ACCESS-ESM1-5,Serbia,1854,62770176000.0,121121016415.07143,11.106464054487263,0.6966022173054476,3.082637539219142,-0.1423095679808395
ACCESS-ESM1-5,Serbia,1855,62770176000.0,91645411539.71614,12.139843179094475,0.7009066622507357,2.386170451819662,-0.2560958149953946
ACCESS-ESM1-5,Serbia,1856,62770176000.0,95129985306.26091,12.034435459491304,0.8102466621474592,2.6691266472534756,0.11206156105770804
ACCESS-ESM1-5,Serbia,1857,62770176000.0,93706370413.71101,11.148958972759464,0.8002518034426677,2.510006449486073,-0.06146599784011253
ACCESS-ESM1-5,Serbia,1858,62770176000.0,109872043180.3772,10.537510050382355,0.875030862343759,3.044355440479495,0.19300387809470476
ACCESS-ESM1-5,Serbia,1859,62770176000.0,110362284422.08525,11.19800541066717,0.6819993468830646,2.898525759621855,-0.04908695176823419
ACCESS-ESM1-5,Serbia,1860,62770176000.0,110107433524.871,11.244461398991414,0.9289105811875727,2.959400603631446,0.020784500073938394
ACCESS-ESM1-5,Serbia,1861,62770176000.0,97674352567.85767,12.004556474967854,0.8006634764098023,2.6992920534866407,-0.09199721284029849
ACCESS-ESM1-5,Serbia,1862,62770176000.0,99118312526.11096,10.594883200697376,1.0209626673632333,2.7745060224336298,0.027483185202056393
